330	0
331	12
332	17
333	1
334	22
335	4
336	21
337	5
338	14
339	14
340	22
341	7
342	6
343	11
344	15
345	18
346	0
347	3
348	3
349	9
350	11
351	12
352	22
353	22
354	19
355	24
356	22
357	3
358	4
359	10
360	14
361	10
362	16
363	6
364	16
365	24
366	2
367	4
368	9
369	10
370	20
371	1
372	10
373	2
374	13
375	19
376	13
377	22
378	16
379	1
380	19
381	5
382	19
383	0
384	13
385	18
386	11
387	1
388	19
389	3
390	16
391	15
392	7
393	1
394	20
395	0
396	10
397	23
398	13
399	24
400	24
401	24
402	0
403	7
404	13
405	7
406	8
407	3
408	23
409	22
410	21
411	14
412	18
413	19
414	10
415	13
416	25
417	5
418	5
419	22
420	18
421	17
422	21
423	10
424	11
425	21
426	9
427	5
428	8
429	4
430	15
431	17
432	21
433	7
434	4
435	23
436	14
437	13
438	2
439	23
440	3
441	19
442	14
443	5
444	8
445	25
446	1
447	18
448	12
449	3
450	11
451	12
452	2
453	15
454	4
455	16
456	6
457	16
458	4
459	20
460	0
461	6
462	13
463	9
464	21
465	13
466	10
467	18
468	5
469	15
470	0
471	5
472	9
473	9
474	22
475	3
476	14
477	3
478	17
479	24
480	24
481	15
482	20
483	16
484	21
485	25
486	20
487	10
488	6
489	25
490	3
491	12
492	22
493	12
494	23
495	15
496	4
497	6
498	11
499	5
500	3
501	17
502	18
503	5
504	19
505	0
506	13
507	7
508	4
509	12
510	6
511	3
512	0
513	24
514	13
515	20
516	15
517	19
518	23
519	23
520	5
521	21
522	16
523	20
524	2
525	5
526	23
527	15
528	22
529	14
530	1
531	8
532	2
533	12
534	19
535	24
536	12
537	19
538	23
539	0
540	19
541	6
542	1
543	2
544	17
545	8
546	2
547	20
548	13
549	23
550	20
551	20
552	5
553	2
554	2
555	24
556	14
557	20
558	14
559	8
560	19
561	12
562	21
563	13
564	15
565	14
566	12
567	3
568	19
569	14
570	24
571	1
572	10
573	8
574	16
575	0
576	25
577	9
578	10
579	25
580	1
581	9
582	25
583	23
584	9
585	10
586	8
587	24
588	14
589	19
590	17
591	0
592	19
593	9
594	14
595	5
596	0
597	1
598	25
599	18
600	22
601	11
602	19
603	12
604	15
605	8
606	9
607	2
608	4
609	21
610	0
611	4
612	10
613	21
614	23
615	16
616	17
617	15
618	16
619	18
620	12
621	25
622	18
623	5
624	11
625	0
626	24
627	3
628	7
629	7
630	12
631	18
632	19
633	8
634	0
635	18
636	17
637	16
638	11
639	0
640	24
641	24
642	1
643	17
644	11
645	22
646	13
647	21
648	0
649	14
650	22
651	14
652	10
653	14
654	11
655	7
656	11
657	14
658	4
659	24
660	12
661	3
662	20
663	1
664	3
665	22
666	25
667	18
668	25
669	10
670	15
671	18
672	24
673	11
674	24
675	4
676	0
677	16
678	16
679	17
680	5
681	16
682	5
683	6
684	1
685	22
686	5
687	24
688	10
689	13
690	9
691	10
692	2
693	25
694	2
695	5
696	13
697	13
698	17
699	16
700	12
701	12
702	24
703	20
704	23
705	24
706	24
707	19
708	8
709	17
710	5
711	23
712	12
713	11
714	1
715	2
716	17
717	5
718	24
719	5
720	7
721	2
722	12
723	2
724	6
725	19
726	1
727	24
728	25
729	6
730	23
731	22
732	6
733	22
734	24
735	16
736	6
737	4
738	21
739	19
740	8
741	6
742	14
743	6
744	17
745	12
746	8
747	11
748	9
749	16
750	22
751	20
752	19
753	4
754	21
755	8
756	20
757	3
758	5
759	14
760	4
761	24
762	20
763	12
764	14
765	4
766	17
767	10
768	7
769	16
770	18
771	15
772	11
773	4
774	18
775	5
776	0
777	6
778	11
779	11
780	20
781	4
782	0
783	20
784	13
785	0
786	25
787	4
788	13
789	13
790	10
791	22
792	14
793	12
794	14
795	5
796	9
797	1
798	1
799	21
800	18
801	25
802	11
803	1
804	14
805	21
806	4
807	24
808	1
809	1
810	20
811	22
812	4
813	3
814	2
815	15
816	1
817	22
818	19
819	4
820	17
821	3
822	9
823	12
824	11
825	11
826	25
827	16
828	16
829	0
830	25
831	0
832	10
833	16
834	19
835	17
836	2
837	23
838	12
839	7
840	5
841	7
842	13
843	4
844	4
845	11
846	17
847	3
848	17
849	1
850	11
851	16
852	8
853	20
854	23
855	3
856	11
857	10
858	2
859	10
860	8
861	17
862	15
863	6
864	16
865	19
866	12
867	16
868	16
869	6
870	12
871	15
872	9
873	10
874	15
875	5
876	11
877	9
878	0
879	21
880	3
881	9
882	2
883	24
884	1
885	2
886	19
887	12
888	4
889	16
890	2
891	21
892	20
893	0
894	20
895	17
896	24
897	17
898	19
899	17
900	22
901	15
902	13
903	14
904	25
905	15
906	15
907	7
908	7
909	23
910	7
911	10
912	16
913	2
914	24
915	21
916	12
917	12
918	0
919	21
920	19
921	7
922	14
923	4
924	13
925	20
926	4
927	22
928	17
929	1
930	22
931	11
932	24
933	22
934	23
935	9
936	22
937	20
938	6
939	18
940	0
941	19
942	1
943	21
944	18
945	10
946	1
947	7
948	10
949	22
950	19
951	24
952	17
953	16
954	17
955	22
956	21
957	15
958	12
959	20
960	17
961	7
962	22
963	4
964	15
965	6
966	7
967	10
968	2
969	18
970	13
971	9
972	19
973	20
974	21
975	4
976	23
977	10
978	11
979	9
980	18
981	17
982	17
983	15
984	1
985	5
986	8
987	20
988	9
989	8
990	18
991	11
992	3
993	1
994	22
995	7
996	23
997	9
998	9
999	7
1000	3
1001	17
1002	24
1003	6
1004	9
1005	14
1006	4
1007	6
1008	21
1009	7
1010	11
1011	24
1012	8
1013	11
1014	10
1015	21
1016	1
1017	15
1018	19
1019	5
1020	2
1021	21
1022	21
1023	0
1024	20
1025	0
1026	14
1027	5
1028	7
1029	1
1030	22
1031	4
1032	18
1033	19
1034	20
1035	16
1036	6
1037	0
1038	1
1039	1
1040	8
1041	10
1042	24
1043	7
1044	25
1045	19
1046	17
1047	4
1048	22
1049	23
1050	9
1051	4
1052	0
1053	11
1054	22
1055	2
1056	8
1057	8
1058	9
1059	24
1060	6
1061	0
1062	23
1063	14
1064	12
1065	9
1066	24
1067	12
1068	7
1069	2
1070	4
1071	14
1072	8
1073	14
1074	11
1075	0
1076	22
1077	11
1078	18
1079	25
1080	22
1081	25
1082	20
1083	11
1084	16
1085	8
1086	0
1087	10
1088	16
1089	6
1090	5
1091	16
1092	16
1093	9
1094	10
1095	8
1096	20
1097	13
1098	10
1099	17
1100	22
1101	21
1102	0
1103	15
1104	19
1105	10
1106	15
1107	11
1108	18
1109	2
1110	3
1111	3
1112	8
1113	17
1114	14
1115	24
1116	18
1117	1
1118	1
1119	10
1120	1
1121	0
1122	14
1123	2
1124	20
1125	3
1126	22
1127	12
1128	16
1129	19
1130	18
1131	16
1132	11
1133	0
1134	16
1135	11
1136	3
1137	11
1138	12
1139	3
1140	8
1141	8
1142	24
1143	15
1144	24
1145	12
1146	2
1147	22
1148	14
1149	17
1150	3
1151	12
1152	17
1153	13
1154	10
1155	18
1156	21
1157	21
1158	25
1159	24
1160	1
1161	13
1162	22
1163	4
1164	19
1165	9
1166	6
1167	15
1168	11
1169	1
1170	16
1171	9
1172	7
1173	12
1174	19
1175	15
1176	2
1177	12
1178	16
1179	8
1180	11
1181	20
1182	19
1183	22
1184	12
1185	0
1186	14
1187	2
1188	12
1189	5
1190	11
1191	4
1192	15
1193	2
1194	3
1195	14
1196	4
1197	17
1198	4
1199	5
1200	4
1201	13
1202	19
1203	10
1204	5
1205	15
1206	1
1207	3
1208	3
1209	3
1210	7
1211	4
1212	25
1213	16
1214	14
1215	9
1216	12
1217	4
1218	12
1219	14
1220	1
1221	8
1222	22
1223	0
1224	23
1225	18
1226	3
1227	23
1228	24
1229	16
1230	7
1231	22
1232	12
1233	22
1234	0
1235	17
1236	23
1237	10
1238	4
1239	13
1240	8
1241	4
1242	0
1243	15
1244	1
1245	18
1246	17
1247	19
1248	19
1249	0
1250	23
1251	7
1252	21
1253	15
1254	21
1255	13
1256	20
1257	7
1258	24
1259	4
1260	15
1261	15
1262	0
1263	25
1264	1
1265	16
1266	1
1267	23
1268	3
1269	6
1270	10
1271	17
1272	21
1273	4
1274	0
1275	6
1276	5
1277	8
1278	9
1279	21
1280	4
1281	11
1282	9
1283	23
1284	18
1285	23
1286	23
1287	13
1288	2
1289	8
1290	5
1291	14
1292	18
1293	10
1294	16
1295	25
1296	16
1297	11
1298	15
1299	4
1300	6
1301	8
1302	0
1303	8
1304	24
1305	9
1306	11
1307	9
1308	6
1309	6
1310	11
1311	11
1312	13
1313	23
1314	18
1315	10
1316	11
1317	17
1318	25
1319	7
1320	10
1321	20
1322	6
1323	15
1324	19
1325	20
1326	23
1327	1
1328	11
1329	25
1330	1
1331	4
1332	18
1333	0
1334	10
1335	13
1336	6
1337	13
1338	24
1339	14
1340	23
1341	25
1342	12
1343	23
1344	21
1345	25
1346	15
1347	12
1348	16
1349	6
1350	12
1351	21
1352	19
1353	14
1354	5
1355	5
1356	22
1357	9
1358	5
1359	21
1360	9
1361	3
1362	19
1363	3
1364	7
1365	5
1366	13
1367	11
1368	12
1369	23
1370	0
1371	7
1372	10
1373	7
1374	19
1375	3
1376	3
1377	12
1378	21
1379	13
1380	2
1381	17
1382	3
1383	8
1384	5
1385	19
1386	1
1387	9
1388	6
1389	2
1390	16
1391	5
1392	21
1393	19
1394	25
1395	5
1396	19
1397	11
1398	20
1399	7
1400	20
1401	1
1402	23
1403	23
1404	8
1405	9
1406	1
1407	0
1408	24
1409	17
1410	2
1411	20
1412	21
1413	4
1414	1
1415	14
1416	13
1417	10
1418	11
1419	16
1420	21
1421	19
1422	8
1423	12
1424	3
1425	1
1426	11
1427	1
1428	13
1429	2
1430	25
1431	1
1432	4
1433	5
1434	9
1435	17
1436	12
1437	19
1438	22
1439	9
1440	16
1441	9
1442	17
1443	5
1444	13
1445	12
1446	15
1447	5
1448	15
1449	23
1450	5
1451	6
1452	20
1453	14
1454	7
1455	24
1456	0
1457	24
1458	10
1459	23
1460	6
1461	12
1462	6
1463	4
1464	11
1465	7
1466	25
1467	7
1468	12
1469	6
1470	10
1471	8
1472	4
1473	22
1474	16
1475	17
1476	10
1477	8
1478	22
1479	8
1480	7
1481	1
1482	0
1483	9
1484	3
1485	0
1486	12
1487	2
1488	15
1489	16
1490	23
1491	22
1492	21
1493	16
1494	2
1495	21
1496	3
1497	7
1498	23
1499	3
1500	15
1501	10
1502	18
1503	8
1504	21
1505	24
1506	22
1507	2
1508	15
1509	11
1510	7
1511	5
1512	20
1513	10
1514	23
1515	17
1516	14
1517	18
1518	19
1519	22
1520	13
1521	13
1522	9
1523	23
1524	23
1525	7
1526	20
1527	23
1528	12
1529	20
1530	21
1531	1
1532	6
1533	0
1534	10
1535	12
1536	8
1537	10
1538	24
1539	13
1540	13
1541	8
1542	15
1543	10
1544	21
1545	9
1546	23
1547	5
1548	20
1549	22
1550	19
1551	4
1552	24
1553	20
1554	12
1555	20
1556	15
1557	4
1558	12
1559	12
1560	15
1561	6
1562	25
1563	24
1564	20
1565	4
1566	24
1567	16
1568	25
1569	15
1570	8
1571	17
1572	10
1573	3
1574	5
1575	24
1576	12
1577	15
1578	11
1579	11
1580	18
1581	22
1582	0
1583	6
1584	23
1585	8
1586	13
1587	4
1588	5
1589	2
1590	8
1591	6
1592	8
1593	5
1594	13
1595	11
1596	25
1597	25
1598	16
1599	5
1600	15
1601	11
1602	3
1603	18
1604	14
1605	6
1606	8
1607	25
1608	10
1609	4
1610	23
1611	23
1612	23
1613	19
1614	8
1615	3
1616	10
1617	23
1618	20
1619	12
1620	13
1621	3
1622	9
1623	25
1624	3
1625	22
1626	19
1627	4
1628	10
1629	18
1630	16
1631	5
1632	24
1633	15
1634	6
1635	7
1636	19
1637	19
1638	21
1639	14
1640	16
1641	24
1642	9
1643	4
1644	18
1645	0
1646	5
1647	24
1648	1
1649	11
1650	3
1651	10
1652	17
1653	23
1654	21
1655	9
1656	16
1657	18
1658	10
1659	0
1660	4
1661	4
1662	5
1663	10
1664	25
1665	24
1666	24
1667	16
1668	9
1669	4
1670	25
1671	7
1672	6
1673	0
1674	15
1675	16
1676	15
1677	12
1678	11
1679	21
1680	13
1681	8
1682	12
1683	24
1684	20
1685	23
1686	8
1687	7
1688	24
1689	12
1690	8
1691	4
1692	7
1693	23
1694	3
1695	8
1696	6
1697	19
1698	15
1699	16
1700	16
1701	9
1702	22
1703	8
1704	23
1705	1
1706	13
1707	7
1708	6
1709	12
1710	0
1711	21
1712	12
1713	17
1714	6
1715	23
1716	11
1717	24
1718	25
1719	21
1720	25
1721	2
1722	23
1723	25
1724	8
1725	25
1726	19
1727	20
1728	19
1729	9
1730	19
1731	17
1732	13
1733	9
1734	22
1735	5
1736	17
1737	20
1738	19
1739	4
1740	10
1741	19
1742	20
1743	22
1744	2
1745	3
1746	17
1747	12
1748	19
1749	21
1750	6
1751	2
1752	3
1753	11
1754	10
1755	15
1756	25
1757	12
1758	2
1759	4
1760	3
1761	1
1762	12
1763	4
1764	6
1765	3
1766	13
1767	6
1768	25
1769	3
1770	19
1771	8
1772	11
1773	15
1774	17
1775	3
1776	6
1777	2
1778	0
1779	0
1780	24
1781	11
1782	4
1783	0
1784	15
1785	20
1786	23
1787	19
1788	8
1789	14
1790	3
1791	13
1792	7
1793	10
1794	15
1795	2
1796	19
1797	17
1798	21
1799	22
1800	24
1801	9
1802	16
1803	6
1804	13
1805	6
1806	6
1807	10
1808	18
1809	21
1810	18
1811	22
1812	25
1813	13
1814	9
1815	3
1816	21
1817	14
1818	0
1819	24
1820	23
1821	9
1822	13
1823	4
1824	15
1825	6
1826	3
1827	2
1828	4
1829	19
1830	21
1831	15
1832	23
1833	14
1834	5
1835	8
1836	4
1837	12
1838	9
1839	3
1840	16
1841	12
1842	12
1843	13
1844	24
1845	6
1846	18
1847	24
1848	13
1849	18
1850	23
1851	20
1852	10
1853	12
1854	13
1855	2
1856	8
1857	16
1858	1
1859	10
1860	23
1861	8
1862	19
1863	1
1864	21
1865	9
1866	16
1867	2
1868	3
1869	7
1870	16
1871	25
1872	17
1873	6
1874	24
1875	16
1876	23
1877	0
1878	16
1879	22
1880	9
1881	25
1882	8
1883	4
1884	8
1885	5
1886	20
1887	22
1888	18
1889	21
1890	25
1891	17
1892	5
1893	7
1894	21
1895	18
1896	14
1897	11
1898	12
1899	5
1900	15
1901	17
1902	10
1903	12
1904	20
1905	15
1906	25
1907	24
1908	4
1909	7
1910	15
1911	21
1912	23
1913	24
1914	21
1915	21
1916	8
1917	6
1918	12
1919	20
1920	4
1921	21
1922	0
1923	18
1924	23
1925	21
1926	24
1927	0
1928	12
1929	11
1930	0
1931	24
1932	7
1933	16
1934	0
1935	3
1936	8
1937	14
1938	20
1939	10
1940	10
1941	7
1942	14
1943	16
1944	1
1945	2
1946	18
1947	7
1948	25
1949	1
1950	21
1951	19
1952	6
1953	19
1954	8
1955	11
1956	0
1957	16
1958	2
1959	20
1960	16
1961	9
1962	13
1963	19
1964	6
1965	23
1966	14
1967	3
1968	3
1969	4
1970	8
1971	4
1972	20
1973	10
1974	2
1975	19
1976	22
1977	24
1978	22
1979	2
1980	21
1981	4
1982	23
1983	23
1984	11
1985	13
1986	3
1987	16
1988	13
1989	10
1990	13
1991	5
1992	1
1993	25
1994	0
1995	8
1996	23
1997	5
1998	17
1999	22
2000	17
2001	17
2002	20
2003	18
2004	3
2005	17
2006	3
2007	19
2008	2
2009	5
2010	24
2011	20
2012	18
2013	6
2014	22
2015	20
2016	0
2017	8
2018	19
2019	9
2020	5
2021	17
2022	23
2023	7
2024	14
2025	1
2026	1
2027	13
2028	5
2029	24
2030	3
2031	19
2032	20
2033	4
2034	13
2035	14
2036	4
2037	1
2038	0
2039	19
2040	10
2041	8
2042	4
2043	2
2044	2
2045	12
2046	17
2047	0
2048	10
2049	25
2050	11
2051	20
2052	4
2053	8
2054	14
2055	15
2056	11
2057	19
2058	2
2059	15
2060	3
2061	9
2062	10
2063	13
2064	21
2065	13
2066	13
2067	8
2068	18
2069	25
2070	1
2071	6
2072	2
2073	0
2074	8
2075	3
2076	1
2077	20
2078	7
2079	24
2080	23
2081	16
2082	5
2083	11
2084	0
2085	10
2086	23
2087	8
2088	1
2089	15
2090	23
2091	22
2092	15
2093	13
2094	15
2095	1
2096	11
2097	5
2098	15
2099	10
2100	6
2101	6
2102	13
2103	11
2104	23
2105	14
2106	7
2107	10
2108	21
2109	21
2110	15
2111	14
2112	25
2113	5
2114	8
2115	10
2116	13
2117	20
2118	18
2119	18
2120	12
2121	13
2122	8
2123	16
2124	9
2125	22
2126	9
2127	22
2128	4
2129	1
2130	12
2131	25
2132	13
2133	13
2134	8
2135	11
2136	18
2137	19
2138	9
2139	25
2140	25
2141	13
2142	15
2143	2
2144	10
2145	19
2146	9
2147	9
2148	21
2149	3
2150	5
2151	3
2152	15
2153	14
2154	15
2155	0
2156	12
2157	24
2158	9
2159	12
2160	18
2161	19
2162	18
2163	8
2164	21
2165	23
2166	23
2167	6
2168	19
2169	18
2170	15
2171	1
2172	19
2173	13
2174	11
2175	15
2176	9
2177	15
2178	20
2179	23
2180	19
2181	24
2182	24
2183	0
2184	4
2185	6
2186	5
2187	1
2188	14
2189	21
2190	12
2191	16
2192	2
2193	4
2194	13
2195	23
2196	19
2197	1
2198	1
2199	10
2200	19
2201	13
2202	2
2203	21
2204	10
2205	4
2206	5
2207	7
2208	16
2209	25
2210	20
2211	23
2212	3
2213	11
2214	19
2215	7
2216	24
2217	0
2218	7
2219	8
2220	12
2221	11
2222	22
2223	1
2224	17
2225	16
2226	3
2227	18
2228	8
2229	17
2230	8
2231	21
2232	13
2233	21
2234	15
2235	11
2236	3
2237	19
2238	2
2239	25
2240	5
2241	20
2242	16
2243	25
2244	22
2245	7
2246	7
2247	25
2248	7
2249	24
2250	15
2251	2
2252	5
2253	25
2254	20
2255	0
2256	7
2257	17
2258	3
2259	25
2260	24
2261	5
2262	6
2263	25
2264	18
2265	18
2266	18
2267	0
2268	9
2269	7
2270	10
2271	2
2272	9
2273	23
2274	19
2275	4
2276	8
2277	18
2278	14
2279	24
2280	6
2281	7
2282	22
2283	18
2284	1
2285	3
2286	0
2287	1
2288	24
2289	1
2290	14
2291	3
2292	17
2293	10
2294	12
2295	13
2296	24
2297	14
2298	16
2299	8
2300	18
2301	13
2302	5
2303	12
2304	9
2305	4
2306	13
2307	7
2308	4
2309	10
2310	4
2311	0
2312	22
2313	11
2314	17
2315	3
2316	24
2317	2
2318	23
2319	23
2320	16
2321	24
2322	23
2323	12
2324	2
2325	24
2326	18
2327	4
2328	25
2329	19
2330	2
2331	2
2332	12
2333	14
2334	10
2335	23
2336	17
2337	22
2338	10
2339	22
2340	4
2341	25
2342	16
2343	18
2344	6
2345	10
2346	24
2347	1
2348	23
2349	10
2350	17
2351	14
2352	21
2353	3
2354	20
2355	25
2356	5
2357	4
2358	18
2359	2
2360	18
2361	23
2362	18
2363	7
2364	14
2365	20
2366	22
2367	17
2368	3
2369	19
2370	19
2371	0
2372	22
2373	19
2374	21
2375	9
2376	22
2377	8
2378	13
2379	14
2380	4
2381	17
2382	17
2383	11
2384	6
2385	12
2386	24
2387	20
2388	22
2389	13
2390	18
2391	6
2392	2
2393	11
2394	4
2395	11
2396	24
2397	20
2398	8
2399	9
2400	12
2401	19
2402	4
2403	21
2404	25
2405	20
2406	6
2407	0
2408	25
2409	4
2410	9
2411	13
2412	10
2413	22
2414	25
2415	14
2416	15
2417	21
2418	0
2419	14
2420	14
2421	19
2422	21
2423	11
2424	8
2425	8
2426	20
2427	21
2428	5
2429	5
2430	22
2431	8
2432	20
2433	22
2434	7
2435	13
2436	16
2437	11
2438	11
2439	21
2440	25
2441	6
2442	20
2443	10
2444	16
2445	0
2446	16
2447	7
2448	23
2449	8
2450	17
2451	10
2452	15
2453	5
2454	14
2455	16
2456	19
2457	24
2458	21
2459	11
2460	5
2461	4
2462	2
2463	1
2464	5
2465	8
2466	3
2467	7
2468	21
2469	1
2470	18
2471	20
2472	4
2473	18
2474	3
2475	25
2476	0
2477	13
2478	7
2479	22
2480	11
2481	7
2482	17
2483	7
2484	5
2485	14
2486	13
2487	11
2488	23
2489	13
2490	3
2491	5
2492	3
2493	12
2494	25
2495	4
2496	7
2497	7
2498	11
2499	19
2500	12
2501	20
2502	15
2503	12
2504	6
2505	20
2506	7
2507	15
2508	6
2509	7
2510	8
2511	13
2512	7
2513	18
2514	18
2515	0
2516	17
2517	20
2518	18
2519	15
2520	18
2521	9
2522	20
2523	0
2524	22
2525	8
2526	11
2527	2
2528	9
2529	4
2530	3
2531	23
2532	15
2533	16
2534	14
2535	8
2536	25
2537	21
2538	4
2539	22
2540	20
2541	10
2542	8
2543	25
2544	5
2545	14
2546	18
2547	22
2548	24
2549	18
2550	20
2551	7
2552	18
2553	21
2554	21
2555	9
2556	1
2557	17
2558	5
2559	18
2560	16
2561	24
2562	0
2563	0
2564	22
2565	18
2566	5
2567	1
2568	2
2569	17
2570	20
2571	24
2572	18
2573	0
2574	23
2575	4
2576	12
2577	22
2578	20
2579	21
2580	21
2581	19
2582	8
2583	17
2584	19
2585	8
2586	3
2587	2
2588	15
2589	5
2590	9
2591	13
2592	1
2593	3
2594	11
2595	19
2596	8
2597	10
2598	22
2599	5
2600	24
2601	20
2602	15
2603	12
2604	24
2605	18
2606	6
2607	11
2608	12
2609	6
2610	25
2611	3
2612	6
2613	22
2614	18
2615	19
2616	15
2617	2
2618	3
2619	4
2620	18
2621	1
2622	8
2623	6
2624	12
2625	8
2626	25
2627	18
2628	9
2629	24
2630	12
2631	20
2632	11
2633	25
2634	10
2635	22
2636	16
2637	5
2638	8
2639	6
2640	8
2641	19
2642	0
2643	6
2644	20
2645	7
2646	3
2647	21
2648	2
2649	21
2650	17
2651	20
2652	23
2653	14
2654	14
2655	2
2656	14
2657	5
2658	13
2659	9
2660	22
2661	1
2662	15
2663	17
2664	12
2665	17
2666	10
2667	18
2668	16
2669	0
2670	11
2671	3
2672	25
2673	21
2674	0
2675	6
2676	15
2677	5
2678	0
2679	18
2680	3
2681	6
2682	12
2683	0
2684	19
2685	2
2686	9
2687	19
2688	10
2689	25
2690	22
2691	18
2692	2
2693	18
2694	5
2695	23
2696	8
2697	7
2698	18
2699	23
2700	21
2701	5
2702	1
2703	21
2704	0
2705	24
2706	13
2707	7
2708	2
2709	16
2710	17
2711	18
2712	1
2713	24
2714	2
2715	19
2716	23
2717	11
2718	6
2719	24
2720	12
2721	0
2722	24
2723	24
2724	4
2725	18
2726	6
2727	7
2728	0
2729	18
2730	21
2731	15
2732	10
2733	17
2734	18
2735	20
2736	20
2737	13
2738	12
2739	10
2740	24
2741	25
2742	24
2743	12
2744	14
2745	10
2746	16
2747	14
2748	17
2749	2
2750	6
2751	3
2752	0
2753	3
2754	24
2755	0
2756	11
2757	4
2758	2
2759	20
2760	1
2761	23
2762	22
2763	16
2764	23
2765	23
2766	3
2767	15
2768	5
2769	13
2770	9
2771	18
2772	11
2773	4
2774	8
2775	23
2776	17
2777	5
2778	16
2779	17
2780	24
2781	1
2782	21
2783	14
2784	13
2785	7
2786	14
2787	25
2788	9
2789	10
2790	1
2791	21
2792	19
2793	10
2794	2
2795	7
2796	2
2797	10
2798	22
2799	25
2800	24
2801	1
2802	20
2803	2
2804	25
2805	20
2806	15
2807	8
2808	10
2809	8
2810	4
2811	10
2812	14
2813	1
2814	4
2815	6
2816	20
2817	24
2818	9
2819	9
2820	0
2821	1
2822	14
2823	8
2824	7
2825	15
2826	5
2827	7
2828	20
2829	18
2830	15
2831	8
2832	16
2833	7
2834	3
2835	3
2836	12
2837	4
2838	19
2839	24
2840	12
2841	17
2842	0
2843	10
2844	20
2845	16
2846	22
2847	13
2848	11
2849	15
2850	17
2851	3
2852	3
2853	21
2854	13
2855	23
2856	10
2857	8
2858	0
2859	1
2860	18
2861	0
2862	0
2863	7
2864	25
2865	1
2866	15
2867	2
2868	6
2869	12
2870	0
2871	13
2872	19
2873	21
2874	21
2875	12
2876	0
2877	5
2878	10
2879	10
2880	22
2881	21
2882	13
2883	23
2884	17
2885	24
2886	9
2887	6
2888	9
2889	22
2890	3
2891	5
2892	19
2893	18
2894	10
2895	3
2896	0
2897	1
2898	5
2899	9
2900	6
2901	13
2902	12
2903	20
2904	21
2905	8
2906	0
2907	5
2908	25
2909	18
2910	6
2911	4
2912	13
2913	9
2914	21
2915	16
2916	19
2917	19
2918	18
2919	1
2920	6
2921	8
2922	13
2923	19
2924	18
2925	6
2926	12
2927	3
2928	18
2929	5
2930	25
2931	1
2932	16
2933	7
2934	0
2935	6
2936	15
2937	17
2938	11
2939	0
2940	24
2941	10
2942	21
2943	23
2944	14
2945	23
2946	5
2947	1
2948	11
2949	14
2950	3
2951	23
2952	16
2953	10
2954	19
2955	7
2956	6
2957	10
2958	23
2959	12
2960	10
2961	8
2962	22
2963	15
2964	3
2965	20
2966	24
2967	12
2968	20
2969	15
2970	5
2971	16
2972	0
2973	3
2974	21
2975	25
2976	5
2977	23
2978	6
2979	19
2980	1
2981	11
2982	2
2983	7
2984	12
2985	11
2986	13
2987	25
2988	17
2989	2
2990	21
2991	7
2992	20
2993	5
2994	11
2995	7
2996	9
2997	20
2998	8
2999	18
